Time Stamp,Open,High,Low,Close,SellersLevel4,SellersLevel3,SellersLevel2,SellersLevel1,SellersLevel0,BuyersLevel0,BuyersLevel1,BuyersLevel2,BuyersLevel3,BuyersLevel4,BuyersInControlTime,BuyersInControlPrice,SellersInControlTime,SellersInControlPrice,Entry_T,Entry_C,Defence_T,Defence_C,Stop_T,Stop_C,Target,Target_C,Ideal_Target
2019-06-27 09:20:00,3208.25,3210.0,3208.0,3209.75,3209.5,3209.5,3209.5,3208.5,3208.5,3207.75,3207.75,3207.75,3207.75,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3209.5,3208.0,3208.0,3207.0,3207.75,3206.0,3209.75,3210.0,3312.0
2019-06-27 09:20:00,3208.25,3210.0,3208.0,3209.75,3209.5,3209.5,3209.5,3208.5,3208.5,3207.75,3207.75,3207.75,3207.75,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3209.5,3208.0,3208.0,3207.0,3207.75,3206.0,3209.75,3210.0,3312.0
2019-06-27 09:25:00,3209.75,3210.25,3209.25,3210.0,3210.75,3210.75,3210.5,3210.25,3210.0,3207.75,3207.75,3208.0,3209.5,3209.5,2019-06-27 09:00:00,3208.0,0,0.0,3209.75,3208.0,3209.5,3207.0,3208.0,3206.0,3210.25,3210.0,3312.0
2019-06-27 09:30:00,3209.75,3210.25,3208.75,3208.75,3210.75,3210.75,3210.5,3210.25,3210.0,3207.75,3207.75,3208.0,3209.5,3209.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3212.5,3208.0,3211.75,3207.0,3211.75,3206.0,3214.25,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.5,3208.0,3211.25,3207.0,3211.0,3206.0,3212.5,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.25,3208.0,3211.0,3207.0,3211.0,3206.0,3211.5,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.0,3208.0,3210.75,3207.0,3210.5,3206.0,3211.25,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3210.75,3208.0,3210.5,3207.0,3210.0,3206.0,3211.0,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3210.5,3208.0,3210.0,3207.0,3208.0,3206.0,3210.75,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3210.0,3208.0,3208.0,3207.0,3208.0,3206.0,3210.25,3210.0,3312.0
2019-06-27 09:35:00,3209.0,3213.0,3207.75,3212.75,3210.75,3210.5,3210.25,3210.0,3209.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3212.5,3208.0,3211.75,3207.0,3211.75,3206.0,3214.25,3210.0,3312.0
2019-06-27 09:40:00,3212.5,3212.75,3208.5,3208.5,3214.75,3214.75,3214.5,3214.25,3212.75,3211.0,3211.25,3211.5,3211.75,3211.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 09:45:00,3208.5,3212.5,3208.5,3212.25,3214.75,3214.5,3214.25,3212.75,3212.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.75,3208.0,3211.0,3207.0,3208.0,3206.0,3212.5,3210.0,3312.0
2019-06-27 09:45:00,3208.5,3212.5,3208.5,3212.25,3214.75,3214.5,3214.25,3212.75,3212.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.0,3208.0,3208.0,3207.0,3208.0,3206.0,3212.5,3210.0,3312.0
2019-06-27 09:50:00,3212.25,3213.75,3211.75,3212.75,3214.5,3214.25,3213.0,3212.75,3212.5,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3211.75,3208.0,3211.0,3207.0,3208.0,3206.0,3212.5,3210.0,3312.0
2019-06-27 09:55:00,3212.5,3215.0,3212.25,3214.25,3214.75,3214.5,3214.25,3213.0,3212.75,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3212.75,3208.0,3211.75,3207.0,3211.75,3206.0,3213.0,3210.0,3312.0
2019-06-27 09:55:00,3212.5,3215.0,3212.25,3214.25,3214.75,3214.5,3214.25,3213.0,3212.75,3207.75,3207.75,3207.75,3208.0,3208.0,2019-06-27 09:00:00,3208.0,0,0.0,3213.0,3208.0,3212.75,3207.0,3211.75,3206.0,3214.25,3210.0,3312.0
2019-06-27 10:00:00,3214.5,3215.5,3213.5,3213.75,3215.75,3215.5,3215.0,3214.75,3214.75,3208.0,3208.5,3212.75,3213.0,3214.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:05:00,3213.75,3214.5,3211.25,3213.0,3215.0,3214.75,3214.75,3214.5,3214.25,3208.0,3208.5,3211.75,3212.75,3213.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:10:00,3212.75,3213.5,3211.0,3212.25,3214.75,3214.75,3214.5,3214.25,3213.0,3207.75,3208.0,3208.0,3208.5,3211.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:15:00,3212.0,3212.5,3210.5,3211.5,3214.75,3214.75,3214.5,3214.25,3213.0,3207.75,3208.0,3208.0,3208.5,3211.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:20:00,3211.5,3211.75,3209.25,3211.5,3214.5,3214.5,3214.25,3213.0,3211.75,3207.75,3207.75,3208.0,3208.0,3208.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:25:00,3211.25,3213.5,3211.25,3213.0,3214.5,3214.25,3213.5,3213.0,3211.75,3207.75,3207.75,3208.0,3208.0,3208.5,2019-06-27 10:00:00,3213.5,0,0.0,3211.75,3213.5,3211.0,3212.5,3208.5,3211.5,3213.0,3215.5,3213.0
2019-06-27 10:30:00,3213.0,3213.25,3211.25,3212.0,3214.75,3214.5,3214.5,3214.25,3213.5,3207.75,3208.0,3208.0,3208.5,3211.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:35:00,3212.0,3214.0,3211.5,3211.5,3214.5,3214.5,3214.25,3213.5,3213.0,3208.0,3208.0,3208.5,3209.25,3211.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:40:00,3211.75,3212.25,3211.0,3211.75,3214.5,3214.5,3214.25,3213.5,3213.0,3207.75,3208.0,3208.0,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:45:00,3211.75,3212.0,3209.75,3210.5,3214.5,3214.5,3214.25,3213.5,3213.0,3207.75,3208.0,3208.0,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:50:00,3210.5,3212.0,3208.25,3211.25,3214.5,3214.25,3214.0,3213.5,3213.0,3207.75,3208.0,3208.0,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 10:55:00,3211.25,3211.5,3210.25,3210.5,3214.25,3214.0,3213.5,3213.0,3212.25,3207.75,3208.0,3208.0,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:00:00,3210.5,3211.5,3209.0,3211.25,3214.25,3214.0,3213.5,3213.0,3212.25,3207.75,3208.0,3208.0,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:05:00,3211.0,3211.75,3210.25,3211.25,3214.0,3213.5,3213.0,3212.25,3212.0,3208.0,3208.0,3208.25,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:10:00,3211.25,3212.5,3210.75,3211.75,3214.0,3213.5,3213.0,3212.25,3212.0,3208.0,3208.0,3208.25,3208.5,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:15:00,3211.75,3212.75,3210.0,3210.75,3214.0,3213.5,3213.0,3212.25,3212.0,3208.0,3208.25,3208.5,3209.0,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:20:00,3210.75,3211.75,3204.75,3209.0,3214.0,3213.5,3213.0,3212.25,3212.0,3208.0,3208.25,3208.5,3209.0,3209.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:25:00,3209.0,3209.5,3205.5,3206.25,3213.5,3213.0,3212.25,3212.0,3209.25,3207.75,3208.0,3208.0,3208.25,3208.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:30:00,3206.0,3208.5,3205.75,3207.0,3207.75,3207.75,3207.75,3207.5,3207.5,3204.25,3205.5,3205.75,3205.75,3205.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:35:00,3207.0,3207.75,3205.5,3206.75,3207.75,3207.75,3207.75,3207.5,3207.5,3205.75,3205.75,3205.75,3206.0,3206.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 11:40:00,3207.0,3208.75,3205.75,3208.5,3207.75,3207.75,3207.75,3207.5,3207.5,3205.75,3205.75,3205.75,3206.0,3206.0,2019-06-27 10:00:00,3213.5,0,0.0,3208.25,3213.5,3208.0,3212.5,3207.75,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:40:00,3207.0,3208.75,3205.75,3208.5,3207.75,3207.75,3207.75,3207.5,3207.5,3205.75,3205.75,3205.75,3206.0,3206.0,2019-06-27 10:00:00,3213.5,0,0.0,3208.0,3213.5,3207.75,3212.5,3207.5,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:40:00,3207.0,3208.75,3205.75,3208.5,3207.75,3207.75,3207.75,3207.5,3207.5,3205.75,3205.75,3205.75,3206.0,3206.0,2019-06-27 10:00:00,3213.5,0,0.0,3207.75,3213.5,3207.5,3212.5,3207.5,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:40:00,3207.0,3208.75,3205.75,3208.5,3207.75,3207.75,3207.75,3207.5,3207.5,3205.75,3205.75,3205.75,3206.0,3206.0,2019-06-27 10:00:00,3213.5,0,0.0,3207.5,3213.5,3206.0,3212.5,3205.75,3211.5,3207.75,3215.5,3312.0
2019-06-27 11:45:00,3208.5,3209.5,3208.0,3209.0,3212.0,3211.75,3209.5,3209.25,3209.0,3207.5,3207.5,3207.75,3208.0,3208.25,2019-06-27 10:00:00,3213.5,0,0.0,3208.5,3213.5,3208.25,3212.5,3208.0,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:45:00,3208.5,3209.5,3208.0,3209.0,3212.0,3211.75,3209.5,3209.25,3209.0,3207.5,3207.5,3207.75,3208.0,3208.25,2019-06-27 10:00:00,3213.5,0,0.0,3207.5,3213.5,3206.0,3212.5,3205.75,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:50:00,3208.75,3209.25,3207.5,3209.25,3212.0,3211.75,3209.5,3209.25,3209.0,3207.5,3207.75,3208.0,3208.25,3208.5,2019-06-27 10:00:00,3213.5,0,0.0,3209.0,3213.5,3208.5,3212.5,3208.25,3211.5,3209.5,3215.5,3312.0
2019-06-27 11:55:00,3209.25,3209.75,3208.5,3209.0,3212.75,3212.25,3212.0,3211.75,3209.5,3207.75,3208.0,3208.25,3208.5,3209.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:00:00,3209.0,3209.5,3207.75,3209.25,3212.25,3212.0,3211.75,3209.5,3209.25,3207.5,3207.75,3208.0,3208.25,3208.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:05:00,3209.25,3209.75,3208.0,3209.75,3212.75,3212.25,3212.0,3211.75,3209.5,3207.75,3208.0,3208.25,3208.5,3209.0,0,0.0,2019-06-27 12:00:00,3209.75,3209.25,3209.75,3209.5,3210.75,3211.75,3211.75,3209.0,3207.75,3207.5
2019-06-27 12:05:00,3209.25,3209.75,3208.0,3209.75,3212.75,3212.25,3212.0,3211.75,3209.5,3207.75,3208.0,3208.25,3208.5,3209.0,0,0.0,2019-06-27 12:00:00,3209.75,3209.5,3209.75,3211.75,3210.75,3212.0,3211.75,3209.25,3207.75,3207.5
2019-06-27 12:10:00,3209.75,3211.5,3209.75,3211.25,3213.0,3212.75,3212.25,3212.0,3211.75,3208.25,3208.5,3209.0,3209.25,3209.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:15:00,3211.25,3214.0,3211.25,3212.5,3213.0,3212.75,3212.25,3212.0,3211.75,3208.25,3208.5,3209.0,3209.25,3209.5,0,0.0,2019-06-27 12:00:00,3209.75,3212.25,3209.75,3212.75,3210.75,3213.0,3211.75,3209.25,3207.75,3207.5
2019-06-27 12:15:00,3211.25,3214.0,3211.25,3212.5,3213.0,3212.75,3212.25,3212.0,3211.75,3208.25,3208.5,3209.0,3209.25,3209.5,0,0.0,2019-06-27 12:00:00,3209.75,3212.0,3209.75,3212.25,3210.75,3212.75,3211.75,3209.25,3207.75,3207.5
2019-06-27 12:15:00,3211.25,3214.0,3211.25,3212.5,3213.0,3212.75,3212.25,3212.0,3211.75,3208.25,3208.5,3209.0,3209.25,3209.5,0,0.0,2019-06-27 12:00:00,3209.75,3211.75,3209.75,3212.0,3210.75,3212.25,3211.75,3209.25,3207.75,3207.5
2019-06-27 12:20:00,3212.75,3214.0,3212.25,3213.0,3214.5,3214.25,3214.0,3213.5,3213.0,3209.25,3209.5,3211.75,3212.0,3212.25,0,0.0,2019-06-27 12:00:00,3209.75,3212.75,3209.75,3213.0,3210.75,3213.5,3211.75,3209.25,3207.75,3207.5
2019-06-27 12:25:00,3213.25,3213.5,3212.25,3212.75,3214.5,3214.5,3214.25,3214.0,3213.5,3211.75,3212.0,3212.25,3212.75,3213.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:30:00,3213.0,3213.25,3211.75,3212.0,3214.5,3214.5,3214.25,3214.0,3213.5,3211.25,3211.75,3212.0,3212.25,3212.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:35:00,3212.25,3214.25,3212.0,3213.75,3214.0,3214.0,3213.5,3213.0,3212.75,3209.5,3209.75,3211.25,3211.75,3212.0,0,0.0,2019-06-27 12:00:00,3209.75,3213.5,3209.75,3214.0,3210.75,3214.0,3211.75,3211.25,3207.75,3207.5
2019-06-27 12:40:00,3213.75,3214.5,3213.25,3214.5,3214.5,3214.5,3214.25,3214.0,3214.0,3209.75,3211.25,3211.75,3212.0,3213.5,0,0.0,2019-06-27 12:00:00,3209.75,3214.0,3209.75,3214.5,3210.75,3214.5,3211.75,3211.25,3207.75,3207.5
2019-06-27 12:45:00,3214.5,3214.75,3212.75,3212.75,3215.5,3215.5,3215.0,3214.75,3214.75,3211.75,3212.0,3213.5,3214.0,3214.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:50:00,3213.0,3214.0,3212.5,3213.5,3214.5,3214.5,3214.0,3214.0,3213.5,3211.25,3211.75,3211.75,3212.0,3212.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 12:55:00,3213.5,3214.0,3212.5,3212.75,3214.75,3214.5,3214.5,3214.0,3214.0,3211.25,3211.75,3211.75,3212.0,3212.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:00:00,3213.0,3213.75,3212.25,3213.0,3214.5,3214.5,3214.0,3214.0,3213.5,3211.25,3211.75,3211.75,3212.0,3212.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:05:00,3213.25,3214.25,3212.75,3213.5,3214.5,3214.5,3214.0,3214.0,3213.5,3211.25,3211.75,3211.75,3212.0,3212.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:10:00,3213.75,3214.25,3213.5,3214.0,3214.75,3214.5,3214.5,3214.0,3214.0,3211.75,3211.75,3212.0,3212.0,3213.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:15:00,3213.75,3214.0,3213.25,3213.25,3214.75,3214.5,3214.5,3214.0,3214.0,3211.75,3211.75,3212.0,3212.0,3212.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:20:00,3213.25,3214.0,3213.0,3213.0,3214.75,3214.5,3214.5,3214.0,3214.0,3211.75,3212.0,3212.0,3212.25,3212.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:25:00,3213.0,3215.25,3212.75,3214.75,3214.5,3214.5,3214.25,3214.0,3214.0,3211.75,3212.0,3212.0,3212.25,3212.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.25,3209.75,3214.5,3210.75,3214.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:25:00,3213.0,3215.25,3212.75,3214.75,3214.5,3214.5,3214.25,3214.0,3214.0,3211.75,3212.0,3212.0,3212.25,3212.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.5,3209.75,3214.75,3210.75,3214.75,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:25:00,3213.0,3215.25,3212.75,3214.75,3214.5,3214.5,3214.25,3214.0,3214.0,3211.75,3212.0,3212.0,3212.25,3212.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.0,3209.75,3214.25,3210.75,3214.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:30:00,3214.5,3215.0,3214.25,3214.75,3215.5,3215.0,3214.75,3214.75,3214.75,3212.0,3212.0,3212.25,3212.75,3214.25,0,0.0,2019-06-27 12:00:00,3209.75,3214.5,3209.75,3214.75,3210.75,3214.75,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3215.75,3209.75,3216.25,3210.75,3216.25,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3215.5,3209.75,3215.75,3210.75,3215.75,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3215.0,3209.75,3215.5,3210.75,3215.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.75,3209.75,3215.0,3210.75,3215.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.75,3209.75,3215.0,3210.75,3215.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:35:00,3215.0,3216.25,3214.75,3216.0,3216.25,3215.75,3215.75,3215.5,3215.5,3214.5,3214.5,3214.75,3214.75,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.75,3209.75,3215.0,3210.75,3215.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:40:00,3216.0,3216.25,3215.25,3215.75,3217.25,3217.0,3216.25,3216.25,3216.25,3215.0,3215.5,3215.5,3215.75,3215.75,0,0.0,2019-06-27 12:00:00,3209.75,3215.5,3209.75,3215.75,3210.75,3215.75,3211.75,3212.75,3207.75,3207.5
2019-06-27 13:45:00,3215.5,3216.25,3215.0,3216.0,3216.25,3216.25,3216.25,3215.75,3215.75,3214.5,3214.75,3214.75,3214.75,3215.0,0,0.0,2019-06-27 12:00:00,3209.75,3215.75,3209.75,3216.25,3210.75,3216.25,3211.75,3214.25,3207.75,3207.5
2019-06-27 13:50:00,3216.0,3216.25,3215.0,3215.5,3217.25,3217.0,3216.25,3216.25,3216.25,3215.0,3215.5,3215.5,3215.75,3215.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 13:55:00,3215.5,3216.0,3214.75,3214.75,3216.25,3216.25,3216.25,3215.75,3215.75,3214.75,3214.75,3214.75,3214.75,3215.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:00:00,3214.75,3215.25,3214.0,3214.5,3215.75,3215.75,3215.5,3215.5,3215.0,3212.75,3214.25,3214.25,3214.5,3214.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:05:00,3214.25,3214.75,3213.5,3214.0,3214.75,3214.75,3214.75,3214.5,3214.5,3212.0,3212.0,3212.25,3212.75,3212.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:10:00,3214.25,3214.75,3213.5,3214.75,3214.75,3214.75,3214.75,3214.5,3214.5,3212.0,3212.0,3212.25,3212.75,3212.75,0,0.0,2019-06-27 12:00:00,3209.75,3214.25,3209.75,3214.5,3210.75,3214.5,3211.75,3212.75,3207.75,3207.5
2019-06-27 14:15:00,3214.75,3216.0,3214.75,3215.25,3215.75,3215.5,3215.5,3215.25,3215.0,3212.0,3212.25,3212.75,3212.75,3214.25,0,0.0,2019-06-27 12:00:00,3209.75,3214.75,3209.75,3215.0,3210.75,3215.25,3211.75,3214.25,3207.75,3207.5
2019-06-27 14:20:00,3215.25,3215.75,3214.75,3215.5,3216.0,3215.75,3215.75,3215.5,3215.5,3212.25,3212.75,3212.75,3214.25,3214.75,0,0.0,2019-06-27 12:00:00,3209.75,3215.25,3209.75,3215.5,3210.75,3215.5,3211.75,3214.75,3207.75,3207.5
2019-06-27 14:25:00,3215.5,3215.75,3214.75,3215.25,3216.25,3216.25,3216.0,3215.75,3215.75,3212.75,3213.5,3214.25,3214.75,3215.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:30:00,3215.0,3215.5,3214.5,3215.25,3215.75,3215.75,3215.5,3215.5,3215.25,3212.75,3212.75,3213.5,3214.25,3214.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:35:00,3215.0,3216.25,3215.0,3215.25,3215.75,3215.75,3215.5,3215.5,3215.25,3212.75,3212.75,3213.5,3214.25,3214.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:40:00,3215.25,3215.5,3214.75,3214.75,3216.0,3215.75,3215.75,3215.5,3215.5,3212.75,3212.75,3213.5,3214.25,3214.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:45:00,3214.75,3215.0,3213.75,3214.0,3215.75,3215.75,3215.5,3215.5,3215.25,3212.75,3212.75,3213.5,3214.25,3214.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:50:00,3214.0,3214.5,3213.25,3213.5,3215.75,3215.5,3215.5,3215.25,3214.5,3212.0,3212.25,3212.75,3212.75,3213.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 14:55:00,3213.75,3214.0,3213.25,3213.5,3215.5,3215.5,3215.5,3215.25,3214.5,3212.0,3212.25,3212.75,3212.75,3213.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 15:00:00,3213.5,3213.75,3211.75,3212.25,3215.5,3215.5,3215.25,3215.0,3214.5,3212.0,3212.0,3212.25,3212.75,3212.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 15:05:00,3212.25,3214.0,3212.0,3212.75,3214.5,3214.5,3213.5,3212.75,3212.75,3211.25,3211.75,3211.75,3212.0,3212.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 15:10:00,3212.75,3212.75,3212.0,3212.0,3215.25,3215.0,3214.5,3214.5,3213.5,3211.75,3211.75,3212.0,3212.0,3212.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27 15:15:00,3212.0,3213.5,3211.75,3213.25,3214.5,3213.5,3212.75,3212.75,3212.25,3209.75,3211.25,3211.75,3211.75,3211.75,0,0.0,2019-06-27 12:00:00,3209.75,3212.75,3209.75,3214.0,3210.75,3214.5,3211.75,3212.25,3207.75,3207.5
2019-06-27 15:15:00,3212.0,3213.5,3211.75,3213.25,3214.5,3213.5,3212.75,3212.75,3212.25,3209.75,3211.25,3211.75,3211.75,3211.75,0,0.0,2019-06-27 12:00:00,3209.75,3212.25,3209.75,3214.0,3210.75,3214.5,3211.75,3212.0,3207.75,3207.5
